Order_ID,Product,Region,Salesperson,Quantity,Unit_Price,Order_Date,Discount,Revenue
3696,Keyboard,North,,-20,99999,2024-00-10,5,1000
8073,Monitr,,,100,99999,,-5,2000
6036,Laptp,East,,3,-200,2024-02-10,0,2000
8127,Mobile,,,3,1000,2024-13-01,-5,-100
4718,Headphones,,Amit,2,2000,,0,3000
6775,Headphones,,,1,1000,2024-01-15,10,1000
8910,Keyboard,East,Rohit,3,99999,2024-01-15,5,-100
3693,Mouse,North,,-20,1500,2024-13-01,0,-100
1625,Mobile,,Sneha,-1,2000,2024-13-01,10,1000
4708,,,,500,99999,2024-02-10,0,1000
7859,Laptop,,John,500,-200,2024-00-10,,
9953,Charger,South,Rohit,,1500,2024-01-15,10,1000
8692,Headphones,West,John,,2000,2024-01-01,-5,5000
7398,Monitor,,Rohit,5,500,2024-13-01,200,-100
8252,Laptp,,Priya,2,1500,2024-13-01,,3000
2555,Monitr,East,,-1,,,200,1000
9867,Laptop,West,Priya,1,,,0,3000
5187,,North,Priya,,,,10,3000
8767,Monitor,,Sneha,4,1500,2024-01-15,5,5000
1036,Keyboard,West,,3,1000,,200,1000
2787,Mobile,South,Priya,1,2000,2024-13-01,200,3000
7283,Headphones,North,Sneha,,500,2024-01-15,-5,-100
9060,Charger,,Amit,-1,500,,15,1000
9065,Laptop,,Priya,1,99999,2024-01-01,0,5000
4880,Headphones,,Sneha,1,1500,2024-01-01,10,
6932,Mouse,North,,-1,,,,
9328,Mouse,,Rohit,,-200,2024-01-15,10,
7333,,North,Sneha,-1,99999,2024-13-01,5,
6759,,South,,100,500,2024-02-10,10,2000
7485,Mouse,East,Sneha,100,-200,,,3000
6067,Laptp,North,,500,99999,2024-02-10,0,2000
1661,Monitr,,,500,-200,2024-00-10,-5,1000
8973,Keyboard,East,Rohit,-1,500,2024-02-10,,-100
7386,Monitor,West,,500,1000,,-5,
8887,Headphones,,,,500,2024-13-01,-5,1000
1414,Monitor,South,Sneha,500,99999,2024-02-10,,5000
7850,Monitor,,,2,500,2024-00-10,,3000
9534,Headphones,,,2,2000,2024-01-01,15,5000
3729,Monitr,,Rohit,,500,2024-01-15,-5,3000
4897,Laptp,,,3,2000,2024-02-10,0,5000
3169,,North,,2,99999,2024-01-15,15,5000
2878,Laptp,,John,100,,,-5,-100
7454,Mobile,,Priya,-1,1000,2024-01-15,10,3000
5570,,East,,100,99999,,0,1000
2515,,North,,,-200,,0,5000
1574,Keyboard,,Amit,500,99999,2024-01-01,-5,3000
3867,Mobile,,Sneha,500,500,2024-00-10,10,3000
4544,Monitr,,,2,1000,2024-13-01,10,5000
5477,Monitor,,Rohit,-20,99999,2024-13-01,,1000
1071,Keyboard,,Priya,5,-200,2024-13-01,-5,
3980,Mobile,South,,500,99999,,-5,-100
6492,,,,3,99999,2024-00-10,0,2000
5759,Mobile,West,Sneha,5,1000,,200,
9084,Mouse,West,Priya,100,-200,2024-00-10,5,5000
1039,Laptp,East,John,2,-200,2024-00-10,-5,5000
6373,Tablet,,Sneha,,1000,2024-02-10,,-100
8565,Mobile,West,,4,1500,2024-01-15,0,3000
2900,Laptop,East,Rohit,,2000,2024-00-10,10,-100
3217,,,John,3,-200,2024-00-10,10,1000
5796,Mouse,,Sneha,,-200,,5,-100
5606,Monitor,North,Priya,-1,-200,2024-02-10,0,-100
2283,Charger,South,,-20,-200,2024-01-15,15,1000
9775,Laptp,,John,3,1000,,,5000
9650,Monitr,,Rohit,5,-200,,0,1000
1815,Headphones,West,Sneha,100,,,15,2000
3511,Monitr,West,Priya,2,500,2024-13-01,10,-100
1246,Mouse,South,,-1,99999,2024-01-01,10,1000
5825,,North,Priya,1,-200,2024-00-10,15,1000
7516,,,,-1,1000,2024-00-10,15,-100
1416,,,,1,99999,2024-01-01,5,3000
7702,Laptop,West,John,4,-200,2024-00-10,0,5000
4717,Monitr,,,4,1000,,10,1000
1107,Laptop,North,Sneha,5,-200,2024-00-10,,5000
5513,Headphones,East,,2,500,2024-00-10,10,1000
2421,Charger,North,Priya,,-200,2024-01-01,0,1000
8283,Laptp,,John,,,,15,1000
1255,Laptp,,Amit,100,-200,2024-02-10,5,3000
8248,Tablet,South,,-20,-200,2024-02-10,200,1000
3962,Laptop,,Priya,1,99999,2024-01-01,10,
3282,Headphones,West,John,4,99999,2024-02-10,5,2000
9744,Mobile,,Amit,2,1000,2024-13-01,15,-100
9372,Mobile,South,,100,1000,2024-13-01,-5,-100
2477,Monitor,,John,4,-200,,0,1000
9762,Laptop,North,Priya,100,,2024-01-01,10,-100
5952,Keyboard,,Amit,2,1000,2024-01-15,0,
6880,Monitr,North,,4,99999,,,5000
6592,Monitor,North,,500,,2024-00-10,0,3000
8091,Monitor,,John,5,1000,2024-01-15,200,5000
1591,Monitor,North,Sneha,,500,2024-00-10,-5,3000
7277,Headphones,,Amit,-20,,,15,5000
3260,,East,John,500,500,,15,5000
1347,Laptp,South,Sneha,500,500,2024-02-10,,2000
9357,Monitor,,,-1,1000,2024-02-10,200,2000
6032,Laptp,,Amit,2,99999,2024-13-01,0,2000
5443,Laptp,East,John,-1,,2024-01-15,-5,5000
9774,Laptop,North,Priya,500,1500,2024-01-01,15,-100
7869,Headphones,North,Amit,2,500,,15,3000
6696,Laptp,South,Amit,-1,99999,2024-00-10,15,2000
4038,Monitor,East,,-1,500,2024-02-10,15,3000
3845,Headphones,East,Sneha,3,500,,5,3000
8864,Monitor,,,,1000,,200,1000
7609,Mouse,North,,100,1000,,10,
2265,Monitr,,,-20,500,2024-00-10,5,5000
3274,Mouse,West,John,100,99999,2024-01-01,15,
3470,Mouse,,Priya,3,-200,,200,5000
3577,Laptop,,Sneha,,1000,2024-00-10,-5,3000
4660,Keyboard,,Amit,2,1000,2024-13-01,0,
2068,,,,2,1000,2024-01-01,5,1000
6591,Monitr,South,Sneha,100,2000,2024-01-01,,
6974,Laptop,South,Sneha,-20,,2024-00-10,10,-100
5829,Monitor,,,5,99999,2024-00-10,0,
2950,Laptop,,Sneha,5,1000,2024-02-10,5,1000
9283,Monitor,West,Amit,4,2000,2024-00-10,10,1000
4093,Keyboard,East,,-20,2000,2024-01-01,200,2000
6311,Laptp,East,Rohit,4,1000,,-5,-100
2387,Laptop,North,Sneha,100,99999,,200,5000
5274,Tablet,East,Rohit,3,-200,2024-00-10,5,3000
3285,,,,3,2000,,,
4206,Laptp,East,Priya,100,1500,,15,
3924,,West,,3,2000,2024-02-10,,3000
8045,Charger,East,,2,,2024-01-15,15,1000
9471,Laptop,,,5,2000,,10,1000
2618,Monitor,West,Priya,3,1000,2024-13-01,5,
9562,Monitr,South,Priya,,99999,,5,
6896,Laptop,West,,-1,-200,,,3000
8843,Monitor,South,,3,500,2024-01-01,0,3000
8063,Keyboard,West,John,500,99999,,10,-100
9495,Mouse,,,-20,99999,2024-02-10,-5,5000
2348,Laptop,,Amit,1,1500,2024-13-01,15,1000
6556,Mobile,,Rohit,-1,2000,,200,2000
6289,,South,John,4,-200,2024-00-10,10,-100
3422,Charger,South,Rohit,-1,1500,,200,2000
4628,Mobile,East,,500,99999,2024-00-10,-5,-100
3428,Laptp,South,Amit,500,99999,2024-01-15,,3000
4033,,West,,1,,2024-00-10,-5,5000
7157,Laptp,,Sneha,-20,99999,2024-13-01,5,
9860,Mouse,,,4,2000,2024-02-10,15,3000
9691,Mouse,East,,-1,2000,,15,3000
8813,Laptp,West,John,-20,1500,2024-01-15,-5,-100
2414,Laptop,West,,,2000,2024-13-01,15,3000
7708,Headphones,North,Amit,500,99999,2024-02-10,15,2000
9721,Laptop,South,,-1,2000,,10,3000
7635,Charger,East,John,3,500,2024-13-01,10,5000
4621,Laptp,,,-1,1500,2024-00-10,-5,2000
6315,Mobile,,Priya,-20,1000,2024-13-01,200,5000
1754,Mouse,,,5,99999,2024-01-15,200,-100
3347,Mobile,North,,2,1000,2024-13-01,,2000
1726,Laptp,West,John,-20,,2024-01-01,-5,-100
5923,Keyboard,South,Sneha,3,500,2024-00-10,-5,5000
3649,Laptp,,Sneha,,1500,2024-13-01,200,1000
3815,Tablet,,Rohit,,1500,2024-02-10,5,1000
4279,,North,,-1,500,2024-00-10,-5,2000
3984,Charger,West,John,,500,,-5,1000
4807,Tablet,,,500,,2024-02-10,5,
8876,Monitr,,Priya,5,1000,2024-01-15,10,-100
7099,Mobile,West,,5,-200,,,5000
1607,Keyboard,West,Sneha,100,1500,,200,2000
7169,Charger,East,,100,-200,,0,-100
8790,Monitor,,Rohit,1,500,2024-01-01,-5,1000
6573,,West,,3,1500,,-5,2000
1634,Monitr,,Priya,,1000,2024-13-01,-5,
2074,Headphones,,Priya,,1500,2024-00-10,15,2000
2914,Tablet,,,1,-200,,-5,2000
1588,Charger,,Priya,2,1500,2024-13-01,5,-100
4231,Charger,,Amit,-20,500,2024-13-01,15,3000
7351,Tablet,North,Sneha,-1,500,2024-00-10,5,3000
4838,Monitr,,Amit,1,500,,-5,3000
2973,Keyboard,South,Amit,-20,1000,,0,3000
6044,Keyboard,,Sneha,5,99999,,200,5000
7103,Mouse,,John,1,99999,2024-01-01,-5,
7683,Laptop,East,,,99999,2024-01-01,5,2000
6837,Monitr,West,Rohit,-1,2000,2024-01-15,-5,-100
7783,Mobile,South,,100,1000,2024-00-10,0,
6594,Mobile,East,,3,500,2024-00-10,5,2000
4822,Monitr,,,3,,2024-02-10,10,-100
4389,,South,,1,1500,2024-02-10,15,3000
6914,Tablet,,,3,1500,2024-02-10,,5000
2780,Mobile,East,,5,-200,2024-01-01,,2000
4688,Mobile,West,,,1500,2024-01-15,5,2000
8211,Laptop,West,Sneha,3,99999,2024-01-15,,1000
6037,,,,4,-200,,-5,5000
7319,Charger,East,Rohit,5,1500,2024-13-01,15,5000
9640,Charger,,,5,,2024-01-15,10,5000
1081,Monitr,,John,500,-200,,10,
7278,Laptp,,Sneha,100,500,2024-02-10,0,3000
7999,,East,,1,2000,2024-00-10,,1000
2406,Charger,North,Priya,2,99999,2024-13-01,-5,
8410,Tablet,East,,5,1500,,15,-100
2480,Monitor,East,Sneha,3,-200,2024-01-01,,3000
4598,Laptp,,John,-1,2000,2024-01-15,15,2000
8993,Laptop,West,,,-200,,200,1000
5183,Tablet,,Amit,2,1000,2024-00-10,0,
4680,Keyboard,,Sneha,100,1000,2024-02-10,200,1000
8644,Laptop,,,5,99999,2024-01-01,-5,3000
5310,Mouse,East,,,1500,2024-01-01,200,-100
2758,Mobile,South,Priya,100,500,2024-01-15,,-100
3599,Headphones,West,,,,,200,
6616,Keyboard,West,Sneha,-20,-200,2024-00-10,10,-100
6813,Laptp,East,Amit,3,1500,2024-02-10,0,
4853,Tablet,,Sneha,-1,1000,2024-02-10,-5,1000
3292,Keyboard,South,Priya,4,1000,2024-02-10,200,2000
2501,Mouse,East,John,,-200,2024-02-10,,2000
9422,Tablet,South,Priya,,-200,2024-01-15,10,2000
8550,Headphones,West,John,5,-200,,10,3000
5250,Laptp,South,Priya,1,99999,,15,1000
7991,Laptop,,Rohit,100,2000,,10,-100
1114,Monitr,East,Sneha,-20,,2024-01-15,5,3000
5406,Keyboard,North,,2,-200,2024-00-10,200,3000
3347,Headphones,North,,4,99999,,,-100
2041,Mouse,South,Sneha,3,-200,2024-13-01,,2000
7927,Keyboard,,Amit,,1500,2024-01-15,15,2000
1011,Monitor,East,Rohit,1,500,2024-02-10,10,2000
8980,Monitor,,Amit,500,2000,,15,-100
8871,,North,Sneha,5,,,5,1000
7375,Laptp,West,Amit,5,2000,2024-00-10,15,1000
8098,Laptop,,John,4,99999,2024-02-10,,-100
4676,,East,Rohit,4,-200,2024-01-15,-5,2000
7109,Laptp,East,,1,500,,-5,3000
6397,Laptp,,Priya,500,-200,2024-00-10,15,1000
4065,,North,John,500,1000,,,
3036,Mobile,,,4,99999,2024-02-10,0,3000
4046,,,Priya,-20,-200,,5,-100
1540,Laptop,,Amit,-20,1500,2024-13-01,200,3000
1076,,,Sneha,4,1500,2024-01-01,5,5000
4067,,West,John,-1,99999,2024-01-01,,1000
1023,Mobile,,Rohit,4,500,,-5,
6134,Tablet,West,Priya,1,-200,2024-02-10,0,1000
1675,Headphones,North,,500,1500,,10,3000
7668,Headphones,East,John,2,1500,,15,-100
5267,Laptop,West,,5,-200,2024-01-01,200,1000
6988,Laptop,East,,4,2000,,200,3000
8652,Tablet,South,Sneha,100,500,,10,
9680,Headphones,South,Rohit,,99999,2024-13-01,200,3000
2485,Tablet,North,Rohit,-1,2000,,0,-100
4659,Monitr,North,Priya,2,1500,,5,2000
3419,Mouse,,John,4,99999,2024-13-01,10,-100
8740,Monitor,North,John,4,99999,2024-02-10,0,3000
8143,,South,,2,-200,2024-13-01,5,2000
4495,Monitr,West,Rohit,-20,99999,2024-01-01,-5,
1756,Laptp,,,4,,2024-02-10,10,
9448,Keyboard,,,500,-200,,200,3000
2779,Mobile,,Amit,100,,,-5,2000
7487,,,Rohit,1,2000,2024-01-01,5,3000
1258,Charger,,Sneha,100,1000,2024-13-01,,
5075,Keyboard,North,John,500,-200,2024-13-01,200,2000
9498,Laptop,,,100,1000,2024-00-10,5,5000
9014,Mouse,,Priya,-20,500,2024-01-15,5,5000
2118,,,,1,,,200,
8631,Monitr,South,John,100,99999,,0,-100
4017,Charger,,,5,,,0,2000
5341,Charger,West,Rohit,500,2000,2024-01-15,15,3000
2658,,South,Sneha,500,99999,2024-02-10,200,-100
9378,Laptop,North,Amit,,-200,2024-01-01,0,-100
2797,Monitr,South,,3,1500,2024-01-15,,
1784,Charger,South,,-1,500,2024-02-10,,
6691,Monitr,South,John,3,2000,2024-13-01,-5,1000
4196,,North,Rohit,-1,1000,2024-01-15,5,-100
9532,Mobile,North,,100,-200,2024-01-01,0,-100
1562,,South,Rohit,5,1500,2024-00-10,200,3000
5746,Mobile,South,Rohit,5,99999,,200,3000
3999,Charger,,Sneha,4,500,2024-00-10,200,5000
2193,Charger,West,,3,-200,2024-01-15,15,1000
1068,Laptop,,,100,1500,2024-00-10,0,-100
6679,Monitr,,Rohit,,1000,2024-02-10,200,3000
3428,Headphones,West,,,2000,,15,-100
7200,Tablet,,Rohit,2,2000,2024-01-01,5,3000
6396,Tablet,West,Rohit,4,,2024-13-01,200,5000
7993,Keyboard,South,,5,-200,2024-01-01,200,1000
4598,Keyboard,,John,-20,99999,2024-13-01,-5,1000
1573,Charger,West,Rohit,5,2000,2024-00-10,-5,2000
5214,Monitor,,Sneha,3,,2024-02-10,,-100
8636,Mobile,West,,-20,2000,2024-13-01,0,
2478,Laptp,North,John,5,500,,0,2000
7127,Monitr,West,,5,-200,2024-00-10,,1000
7676,Mouse,,,2,99999,2024-13-01,,-100
3196,Mouse,South,,5,1000,2024-01-15,-5,5000
9166,Mobile,East,Rohit,3,-200,2024-01-01,-5,2000
9846,Keyboard,North,Amit,3,-200,,-5,5000
7050,Laptop,East,,5,1500,,10,1000
5650,Mouse,South,Sneha,500,1000,2024-02-10,10,-100
9484,Charger,,,2,1000,2024-00-10,10,5000
5526,Monitor,East,Amit,500,,2024-02-10,,2000
5412,,West,Sneha,3,,2024-01-01,10,1000
6443,Mouse,East,,-1,500,,0,1000
9787,,,Amit,1,1500,2024-13-01,,2000
3593,,South,Rohit,1,2000,2024-13-01,0,-100
7852,,,Amit,100,2000,2024-02-10,,
7629,Tablet,East,,500,1000,2024-13-01,200,2000
4869,Monitor,,,3,-200,2024-13-01,5,2000
8971,Monitor,,,,500,,0,-100
8822,Mouse,North,Amit,3,-200,,200,3000
3989,Laptop,East,Sneha,,1500,2024-13-01,,1000
8062,Laptop,,Rohit,-1,2000,2024-01-15,15,3000
6340,Keyboard,,Sneha,5,1000,,,3000
4823,Mobile,West,Rohit,3,500,2024-00-10,5,3000
4932,Charger,East,,100,1500,2024-00-10,,5000
9554,Laptp,,Priya,5,-200,,5,2000
3429,Headphones,,John,1,1000,,10,3000
8444,Laptp,,,500,1000,2024-01-01,0,5000
8147,Tablet,North,,3,99999,2024-13-01,5,5000
8631,Laptop,West,,2,-200,2024-02-10,15,1000
4598,,East,John,3,500,2024-13-01,0,2000
5329,,,Sneha,-1,500,2024-01-01,,-100
7718,Keyboard,West,,-20,500,2024-13-01,,
9218,Tablet,East,Rohit,100,500,2024-01-15,5,2000
1092,Laptp,East,Amit,2,1500,2024-01-01,200,5000
9500,Monitor,South,,-1,500,2024-00-10,15,2000
1051,,,,5,500,2024-00-10,5,1000
1318,Mobile,East,John,500,500,2024-01-15,200,2000
6688,Monitor,North,,-1,99999,2024-00-10,15,5000
8018,Laptp,,Sneha,1,1500,,-5,5000
8210,Mouse,,,1,2000,2024-01-15,5,3000
4956,Mobile,South,Sneha,,1000,2024-00-10,10,5000
7057,,,,500,,,10,1000
7875,Keyboard,,Sneha,1,-200,2024-00-10,10,5000
5431,Monitr,East,Rohit,3,99999,,5,2000
2525,Monitor,North,,5,1000,2024-13-01,200,-100
8043,Mouse,East,,4,1500,,0,-100
2278,,,,1,-200,2024-01-01,,-100
9705,Tablet,North,,-20,500,2024-00-10,0,
7125,Monitr,,Sneha,4,1500,2024-01-01,,5000
8874,Tablet,North,Priya,4,99999,2024-01-01,15,-100
7900,Laptop,West,Amit,-20,99999,2024-00-10,10,1000
3500,Monitr,East,,4,2000,,10,1000
4464,Mobile,,Sneha,3,,2024-01-01,,-100
3259,Laptop,South,,-1,2000,,10,1000
8496,Mobile,,,1,500,2024-01-15,0,-100
3659,Charger,,Rohit,2,1500,,5,1000
1255,Mouse,West,Amit,1,1500,,10,2000
2502,Laptp,,Amit,4,500,2024-02-10,-5,3000
5656,Tablet,South,John,5,500,2024-01-15,200,
6430,Laptp,,Sneha,-20,,,200,-100
9598,Monitr,,Sneha,5,2000,2024-00-10,10,3000
4176,Monitor,East,,2,500,2024-01-15,-5,3000
2860,Monitor,North,Rohit,3,500,,15,3000
7158,,,Priya,4,2000,,5,2000
6806,Tablet,East,,-20,500,2024-02-10,,
5354,Laptop,,Priya,,-200,,5,5000
1722,Tablet,East,John,,,2024-01-15,5,5000
8579,Charger,West,,2,,,,-100
1613,,,,2,99999,2024-01-01,5,
4331,Charger,South,Priya,500,2000,,15,
6790,Laptp,,,2,99999,2024-00-10,-5,1000
4116,Monitr,,,2,1000,2024-01-01,0,3000
1330,Charger,West,Rohit,3,,,5,1000
3212,Mouse,South,,500,1500,2024-01-01,0,2000
6493,Laptop,West,,,1500,2024-00-10,15,2000
8232,Laptop,,John,,1000,2024-00-10,15,
6614,Charger,North,Sneha,-20,,2024-13-01,200,2000
6913,Headphones,North,Priya,5,99999,2024-02-10,200,
6913,Monitor,North,Rohit,-1,500,,5,5000
6611,Headphones,,Rohit,4,-200,2024-01-01,10,3000
1319,Monitr,,Sneha,-20,1000,,5,2000
9085,Monitr,,,-20,500,2024-01-01,0,1000
5200,Mobile,,Rohit,3,-200,,15,2000
5791,,North,John,-1,1500,2024-00-10,0,-100
1329,Monitr,North,John,-20,-200,2024-00-10,0,3000
9851,Mobile,South,,1,1000,,200,2000
7742,Laptop,South,,,,,,
5916,Mouse,East,Amit,2,1500,2024-01-15,15,2000
2793,Keyboard,,Sneha,2,,2024-01-01,15,5000
7457,Monitor,,,100,500,2024-01-01,0,5000
9125,Mobile,,Rohit,3,,2024-00-10,-5,2000
6703,,West,Priya,500,-200,,15,1000
7170,,South,,4,1000,,-5,2000
7644,,South,,,500,2024-01-01,-5,
8420,Laptp,South,John,1,1000,2024-02-10,5,
5155,,South,Sneha,-20,-200,2024-13-01,,
9411,Mouse,,,-20,500,2024-00-10,5,1000
3611,Tablet,East,Sneha,3,99999,2024-00-10,200,5000
6691,Laptp,South,,4,99999,2024-01-01,10,
3593,Mouse,,John,5,1000,,10,
1095,Laptp,West,,1,1500,,-5,2000
7041,Charger,,Amit,4,99999,2024-13-01,0,5000
6063,Laptp,South,Sneha,5,1000,2024-13-01,-5,
9437,Mobile,,Rohit,4,1500,,10,
4349,Mouse,,Priya,-20,-200,2024-00-10,5,2000
8644,Tablet,,Priya,-20,2000,2024-00-10,10,2000
7560,Monitr,North,John,-1,,2024-00-10,0,3000
6247,Laptp,North,Sneha,100,99999,2024-02-10,15,2000
6356,,,Priya,100,500,2024-01-01,,2000
5077,Tablet,East,Sneha,3,,2024-02-10,0,3000
5898,Mouse,North,John,5,-200,2024-00-10,0,
2417,Tablet,South,Amit,-20,1500,2024-13-01,0,-100
9846,Keyboard,,Priya,100,99999,2024-01-01,5,2000
1110,Keyboard,,Rohit,-1,1500,2024-01-01,15,1000
9281,Laptp,East,,500,1500,,0,3000
9954,Laptp,,,-20,1000,2024-00-10,15,-100
8391,Laptp,South,John,-1,,2024-00-10,-5,-100
6132,Monitor,North,,2,99999,2024-00-10,200,3000
3504,,West,,4,1500,2024-00-10,200,-100
9289,Charger,South,,100,2000,,0,
6239,Tablet,West,Amit,500,-200,,5,-100
1292,Headphones,,Rohit,-1,1500,2024-00-10,0,-100
2734,Laptop,West,,5,99999,,200,2000
6120,Laptp,,Rohit,1,,2024-00-10,-5,1000
7393,Mobile,East,Priya,500,1500,2024-01-01,10,
3196,Keyboard,,Sneha,,1500,2024-02-10,5,2000
4466,Keyboard,North,John,2,500,2024-13-01,200,
2906,Monitr,North,Rohit,-20,1500,,0,-100
2721,Laptop,South,,-20,,2024-00-10,0,3000
2816,Tablet,,Priya,2,-200,2024-13-01,0,3000
9444,Mouse,North,,-20,500,,10,2000
5227,,East,Amit,1,500,2024-01-01,10,
6775,Laptop,North,,4,1500,2024-13-01,200,-100
4849,Charger,South,Rohit,-20,1500,2024-01-01,0,2000
6228,,North,Amit,2,2000,2024-01-15,200,-100
7849,Laptp,,John,-20,99999,2024-02-10,10,5000
2058,Mobile,,Priya,500,99999,2024-01-15,0,2000
3322,Tablet,West,Amit,2,,2024-01-01,10,-100
9378,Tablet,West,Sneha,500,-200,,15,5000
1948,Laptp,,,1,99999,,-5,3000
9179,Charger,West,Amit,-1,,2024-01-15,200,1000
5359,Laptp,,Amit,,1000,2024-01-01,0,3000
6660,Laptp,East,,,-200,2024-01-15,-5,1000
8254,,South,Priya,2,1000,2024-01-01,0,
9401,,,Priya,1,,2024-02-10,,1000
3093,Laptop,South,Rohit,-20,1500,,,
2563,Mobile,East,,100,500,2024-02-10,5,5000
9217,,,,100,2000,2024-02-10,15,
1174,Tablet,North,Amit,2,1500,2024-01-01,15,2000
2334,Monitr,,Amit,4,-200,2024-13-01,5,2000
1321,Laptp,East,Priya,4,-200,2024-01-15,,-100
6698,Monitor,West,,2,500,,200,2000
6604,Mouse,,Sneha,500,-200,2024-01-15,5,3000
7742,,East,,4,,2024-01-15,,-100
8436,Laptp,East,,4,99999,,200,2000
9524,Laptp,,,4,-200,2024-01-15,0,
6674,,West,Priya,5,1500,2024-02-10,-5,
6002,Tablet,,Sneha,-20,-200,2024-13-01,5,
1910,Keyboard,West,,100,2000,2024-01-15,10,2000
1949,Headphones,East,,4,99999,2024-13-01,-5,-100
6425,Mouse,South,Priya,3,-200,2024-01-01,,5000
3514,Keyboard,,,1,99999,2024-01-01,0,5000
8701,Laptop,,John,2,1000,,200,3000
1100,Monitor,East,Amit,4,500,2024-01-15,10,
5646,Headphones,,,500,1500,2024-00-10,10,
7945,,,Sneha,1,2000,,200,3000
3400,Mouse,,John,,1500,2024-02-10,15,
6801,Keyboard,West,Sneha,,,,,1000
3343,,North,Rohit,-20,500,2024-01-15,0,-100
1352,Mobile,,Rohit,3,,2024-02-10,,3000
3955,Mobile,,Amit,-20,-200,2024-01-15,0,
2018,Charger,,John,500,,2024-02-10,200,3000
2179,,South,John,-20,-200,,-5,1000
6193,Laptp,South,Rohit,3,1000,2024-00-10,,1000
4536,Monitor,East,Amit,1,,2024-00-10,-5,-100
3502,Headphones,East,,2,2000,,10,2000
4819,,East,Rohit,4,500,2024-01-01,15,
7855,Mouse,,John,4,1000,,200,-100
1979,Mobile,South,Sneha,2,99999,2024-01-15,-5,1000
1976,Monitor,East,,-20,1500,2024-00-10,200,1000
3280,Headphones,South,John,,,2024-00-10,5,-100
6897,Charger,,Amit,,1500,,,1000
1107,Mobile,,John,3,1000,2024-01-15,10,2000
2626,Tablet,,Priya,1,1500,,200,
9895,Mobile,East,John,-20,2000,,5,3000
7229,Monitr,,Priya,500,1000,,-5,2000
7877,Tablet,,Rohit,4,500,,5,
1874,Monitor,South,,500,500,2024-01-15,5,1000
6543,,North,Priya,5,99999,2024-01-01,-5,2000
4809,Charger,West,John,-1,500,2024-00-10,10,5000
3107,Keyboard,East,,3,500,2024-02-10,-5,5000
1559,Laptop,,,3,1000,2024-01-15,0,1000
9308,Laptp,North,,100,1000,2024-01-15,5,
5969,Laptp,,,1,-200,2024-01-15,15,
4046,Mobile,,John,100,1000,,200,2000
1043,Mouse,East,John,100,,,0,5000
1508,Tablet,North,,3,-200,2024-01-15,10,
7107,Monitr,,,1,1000,2024-00-10,5,2000
4439,Mobile,East,Amit,500,1000,2024-02-10,10,2000
4928,Charger,North,Rohit,4,99999,2024-01-01,10,5000
6411,Laptop,West,Priya,-1,1000,2024-13-01,5,1000
1916,Keyboard,,Sneha,500,500,2024-00-10,10,2000
1798,Laptop,East,Priya,3,2000,2024-00-10,200,1000
5971,Monitr,,John,5,500,,200,5000
2760,Laptop,,Sneha,-20,-200,2024-13-01,15,2000
4275,,East,Sneha,3,99999,2024-13-01,15,3000
1818,,North,Priya,5,2000,2024-01-15,,5000
6040,,East,,2,99999,2024-02-10,200,5000
4065,Laptop,,Priya,4,2000,2024-00-10,5,3000
4259,Monitor,,Priya,2,99999,2024-00-10,5,5000
1906,Charger,South,Priya,3,2000,2024-01-01,200,3000
1602,Charger,,,5,99999,2024-13-01,5,3000
5295,,North,,500,-200,2024-13-01,,5000
4527,Headphones,West,Rohit,3,-200,2024-00-10,-5,3000
5543,,East,Amit,-20,500,2024-13-01,15,3000
2811,Mobile,,Amit,,,2024-01-15,15,5000
8963,Mouse,East,Priya,4,99999,2024-01-01,5,3000
6249,Headphones,West,Amit,4,1500,2024-00-10,10,1000
5615,Charger,,Priya,-20,,,0,5000
9916,Laptp,West,Priya,-20,500,2024-01-01,0,5000
7766,Mobile,,Priya,5,2000,,5,1000
1802,,South,,-1,1500,,5,
3582,Monitr,,Rohit,4,,2024-01-15,15,-100
7445,Monitor,,John,100,99999,2024-01-01,200,2000
4837,Keyboard,West,Amit,500,-200,,15,3000
9718,Laptp,North,Amit,500,99999,2024-13-01,10,-100
2665,Charger,,Rohit,500,-200,2024-00-10,15,3000
9651,,,Rohit,2,1000,2024-01-01,0,-100
7975,Mobile,South,Priya,3,-200,2024-02-10,200,2000
3552,Charger,East,Priya,5,,2024-00-10,0,3000
8475,Tablet,South,,1,500,2024-01-01,15,-100
3808,Headphones,South,,4,1500,2024-00-10,0,3000
6633,Keyboard,East,,5,1000,,-5,1000
7096,Keyboard,,John,500,99999,2024-01-01,0,1000
9823,Mouse,South,Amit,100,-200,2024-01-01,0,-100
3456,Tablet,,Rohit,1,-200,2024-13-01,0,1000
6423,Laptop,South,John,3,99999,2024-01-01,,1000
5317,,North,Amit,3,1500,2024-02-10,5,5000
2556,Tablet,,John,,1500,2024-13-01,200,3000
3205,Keyboard,North,,4,99999,2024-02-10,10,2000
4955,Laptp,,John,4,,,,3000
7805,,West,,1,-200,2024-02-10,200,5000
1404,,East,Priya,-20,2000,,10,5000
2620,,,John,4,-200,2024-01-15,,3000
3952,Mouse,,Priya,1,,2024-02-10,,-100
9080,Monitr,,Amit,5,1000,2024-01-01,10,3000
4118,Laptp,,,3,500,2024-00-10,5,1000
8380,Mobile,West,Amit,-20,-200,2024-13-01,200,5000
7630,Laptop,,,5,,2024-13-01,15,3000
1565,Headphones,,Priya,3,2000,2024-13-01,,2000
5799,Monitr,,,5,2000,2024-00-10,200,2000
